key,datasetKey,publishingOrgKey,publishingCountry,protocol,basisOfRecord,individualCount,occurrenceStatus,classifications,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,scientificName,scientificNameAuthorship,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,decimalLatitude,decimalLongitude,continent,stateProvince,gadm,year,month,day,eventDate,startDayOfYear,endDayOfYear,issues,modified,lastInterpreted,references,license,isSequenced,identifiers,media,facts,relations,isInCluster,recordedBy,dnaSequenceID,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier,locality,municipality,fieldNumber,collectionCode,occurrenceID,catalogNumber,institutionCode,ownerInstitutionCode,occurrenceRemarks,collectionID,elevation,elevationAccuracy,recordNumber,dateIdentified,institutionKey,identifiedBy,lifeStage,coordinateUncertaintyInMeters,samplingProtocol,vernacularName,habitat,eventTime,identificationVerificationStatus,eventType,datasetName,http://unknown.org/nick,verbatimEventDate,verbatimLocality,taxonID,http://unknown.org/captive_cultivated,identificationID,dynamicProperties,vitality,sex,infraspecificEpithet,reproductiveCondition,informationWithheld,projectId,identificationRemarks
2973785843,186605f8-4f62-4e3a-be58-c6b3b0bc47be,d073b448-6b80-4364-8c38-18d08b88797f,BR,EML,PRESERVED_SPECIMEN,1,PRESENT,"{'7ddf754f-d193-4cc9-b351-99906754a03b': {'usage': {'key': '3TN4S', 'name': 'Leptodactylus fuscus (Schneider, 1799)', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': '(Schneider, 1799)', 'genericName': 'Leptodactylus', 'specificEpithet': 'fuscus', 'formattedName': '<i>Leptodactylus</i> <i>fuscus</i> (Schneider, 1799)'}, 'acceptedUsage': {'key': '3TN4S', 'name': 'Leptodactylus fuscus (Schneider, 1799)', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': '(Schneider, 1799)', 'genericName': 'Leptodactylus', 'specificEpithet': 'fuscus', 'formattedName': '<i>Leptodactylus</i> <i>fuscus</i> (Schneider, 1799)'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': '9CK8W', 'name': 'Tetrapoda', 'rank': 'MEGACLASS'}, {'key': 'PH', 'name': 'Amphibia', 'rank': 'CLASS'}, {'key': 'PW', 'name': 'Anura', 'rank': 'ORDER'}, {'key': 'BXF', 'name': 'Leptodactylidae', 'rank': 'FAMILY'}, {'key': 'JTB', 'name': 'Leptodactylinae', 'rank': 'SUBFAMILY'}, {'key': '5CYX', 'name': 'Leptodactylus', 'rank': 'GENUS'}, {'key': '3TN4S', 'name': 'Leptodactylus fuscus', 'rank': 'SPECIES'}], 'iucnRedListCategoryCode': 'LC', 'issues': []}, 'd7dddbf4-2cf0-4f39-9b2a-bb099caae36c': {'usage': {'key': '5217556', 'name': 'Leptodactylus fuscus (Schneider, 1799)', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': '(Schneider, 1799)', 'genericName': 'Leptodactylus', 'specificEpithet': 'fuscus', 'formattedName': '<i>Leptodactylus</i> <i>fuscus</i> (Schneider, 1799)'}, 'acceptedUsage': {'key': '5217556', 'name': 'Leptodactylus fuscus (Schneider, 1799)', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': '(Schneider, 1799)', 'genericName': 'Leptodactylus', 'specificEpithet': 'fuscus', 'formattedName': '<i>Leptodactylus</i> <i>fuscus</i> (Schneider, 1799)'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '131', 'name': 'Amphibia', 'rank': 'CLASS'}, {'key': '952', 'name': 'Anura', 'rank': 'ORDER'}, {'key': '6739', 'name': 'Leptodactylidae', 'rank': 'FAMILY'}, {'key': '2424034', 'name': 'Leptodactylus', 'rank': 'GENUS'}, {'key': '5217556', 'name': 'Leptodactylus fuscus', 'rank': 'SPECIES'}], 'iucnRedListCategoryCode': 'LC', 'issues': []}}",5217556,1,44,131,952,6739,2424034,5217556,"Leptodactylus fuscus (Schneider, 1799)","(Schneider, 1799)","Leptodactylus fuscus (Schneider, 1799)",Animalia,Chordata,Anura,Leptodactylidae,Leptodactylus,Leptodactylus fuscus,Leptodactylus,fuscus,SPECIES,ACCEPTED,-20.445528,-41.873111,SOUTH_AMERICA,Minas Gerais,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.13_1', 'name': 'Minas Gerais'}, 'level2': {'gid': 'BRA.13.22_2', 'name': 'Alto Caparaó'}}",2025,1,31,2025-01-31,31,31,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']",2024-10-02T11:57:44.000+00:00,2025-08-30T18:45:43.091+00:00,https://specieslink.net/guid/25/22941,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'https://specieslink.net/guid/25/22941'}],[],[],[],False,Guilherme Alves; Camila Zarnosa; Luisa Ribeiro,[],WGS84,Amphibia,BR,[],[],LATIN_AMERICA,Brazil,LATIN_AMERICA,Coleção de Anfíbios do Museu de Zoologia da UNICAMP,https://specieslink.net/guid/25/22941,Parque Nacional do Caparaó,Alto Caparaó,CP17,ZUEC-AMP,https://specieslink.net/guid/25/22941,22941,UNICAMP,Universidade Estadual de Campinas,Adulto,https://specieslink.net/col/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536496406,d2470ef8-edfa-4ba7-821e-c3e1a537bdba,4265f332-341c-45f6-b30b-5dc2e39b86e8,BR,EML,PRESERVED_SPECIMEN,,PRESENT,"{'7ddf754f-d193-4cc9-b351-99906754a03b': {'usage': {'key': '42MLG', 'name': 'Miconia albicans (Sw.) Triana', 'rank': 'SPECIES', 'code': 'BOTANICAL', 'authorship': '(Sw.) Triana', 'genericName': 'Miconia', 'specificEpithet': 'albicans', 'formattedName': '<i>Miconia</i> <i>albicans</i> (Sw.) Triana'}, 'acceptedUsage': {'key': '42MLH', 'name': 'Miconia albicans (Sw.) Steud.', 'rank': 'SPECIES', 'code': 'BOTANICAL', 'authorship': '(Sw.) Steud.', 'genericName': 'Miconia', 'specificEpithet': 'albicans', 'formattedName': '<i>Miconia</i> <i>albicans</i> (Sw.) Steud.'}, 'taxonomicStatus': 'SYNONYM', 'classification': [{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'P', 'name': 'Plantae', 'rank': 'KINGDOM'}, {'key': 'CMQ8S', 'name': 'Pteridobiotina', 'rank': 'SUBKINGDOM'}, {'key': 'TP', 'name': 'Tracheophyta', 'rank': 'PHYLUM'}, {'key': 'MG', 'name': 'Magnoliopsida', 'rank': 'CLASS'}, {'key': 'BMGVG', 'name': 'Myrtales', 'rank': 'ORDER'}, {'key': 'CK9', 'name': 'Melastomataceae', 'rank': 'FAMILY'}, {'key': 'JVV', 'name': 'Melastomatoideae', 'rank': 'SUBFAMILY'}, {'key': '63B9N', 'name': 'Miconia', 'rank': 'GENUS'}, {'key': '42MLH', 'name': 'Miconia albicans', 'rank': 'SPECIES'}], 'issues': []}, 'd7dddbf4-2cf0-4f39-9b2a-bb099caae36c': {'usage': {'key': '8054622', 'name': 'Miconia albicans (Sw.) Triana', 'rank': 'SPECIES', 'code': 'BOTANICAL', 'authorship': '(Sw.) Triana', 'genericName': 'Miconia', 'specificEpithet': 'albicans', 'formattedName': '<i>Miconia</i> <i>albicans</i> (Sw.) Triana'}, 'acceptedUsage': {'key': '3860779', 'name': 'Miconia albicans (Sw.) Steud.', 'rank': 'SPECIES', 'code': 'BOTANICAL', 'authorship': '(Sw.) Steud.', 'genericName': 'Miconia', 'specificEpithet': 'albicans', 'formattedName': '<i>Miconia</i> <i>albicans</i> (Sw.) Steud.'}, 'taxonomicStatus': 'SYNONYM', 'classification': [{'key': '6', 'name': 'Plantae', 'rank': 'KINGDOM'}, {'key': '7707728', 'name': 'Tracheophyta', 'rank': 'PHYLUM'}, {'key': '220', 'name': 'Magnoliopsida', 'rank': 'CLASS'}, {'key': '690', 'name': 'Myrtales', 'rank': 'ORDER'}, {'key': '6683', 'name': 'Melastomataceae', 'rank': 'FAMILY'}, {'key': '3188558', 'name': 'Miconia', 'rank': 'GENUS'}, {'key': '3860779', 'name': 'Miconia albicans', 'rank': 'SPECIES'}], 'issues': []}}",8054622,6,7707728,220,690,6683,3188558,3860779,Miconia albicans (Sw.) Triana,(Sw.) Triana,Miconia albicans (Sw.) Steud.,Plantae,Tracheophyta,Myrtales,Melastomataceae,Miconia,Miconia albicans,Miconia,albicans,SPECIES,SYNONYM,-19.881944,-43.970278,SOUTH_AMERICA,Minas Gerais,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.13_1', 'name': 'Minas Gerais'}, 'level2': {'gid': 'BRA.13.66_2', 'name': 'Belo Horizonte'}}",2025,1,15,2025-01-15,15,15,['INSTITUTION_MATCH_NONE'],2025-08-26T19:13:34.000+00:00,2025-09-19T15:50:19.663+00:00,https://specieslink.net/guid/220/217785,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'https://specieslink.net/guid/220/217785'}],[{'references': 'https://images.cria.org.br/viewer/BHCB217785'}],[],[],False,"Souza, JPAP; Arriola, IA",[],WGS84,Magnoliopsida,BR,[],[],LATIN_AMERICA,Brazil,LATIN_AMERICA,"Herbário da UFMG - Fanerógamas, Algas e Fungos",https://specieslink.net/guid/220/217785,Estação Ecológica da UFMG,Belo Horizonte,,BHCB,https://specieslink.net/guid/220/217785,217785,UFMG,Universidade Federal de Minas Gerais,"Arbusto, aproximadamente 2,5 m. Planta infestada com galhas em seus órgãos aéreos induzidas por Ditylenchus gallaeformans (Nematoda).",https://specieslink.net/col/220,845.0,0.0,s.n.,,,,,,,,,,,,,,,,,,,,,,,,,,
4945390974,5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0,e6c2fab8-8716-48b8-ae62-dacbc73b35b5,BR,EML,PRESERVED_SPECIMEN,1,PRESENT,"{'7ddf754f-d193-4cc9-b351-99906754a03b': {'usage': {'key': 'CC3JH', 'name': 'Rineloricaria Bleeker, 1862', 'rank': 'GENUS', 'authorship': 'Bleeker, 1862', 'formattedName': '<i>Rineloricaria</i> Bleeker, 1862'}, 'acceptedUsage': {'key': 'CC3JH', 'name': 'Rineloricaria Bleeker, 1862', 'rank': 'GENUS', 'authorship': 'Bleeker, 1862', 'formattedName': '<i>Rineloricaria</i> Bleeker, 1862'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': 'BXVWY', 'name': 'Actinopterygii', 'rank': 'CLASS'}, {'key': '6236K', 'name': 'Siluriformes', 'rank': 'ORDER'}, {'key': 'CB2NH', 'name': 'Loricariidae', 'rank': 'FAMILY'}, {'key': 'CC3JH', 'name': 'Rineloricaria', 'rank': 'GENUS'}], 'issues': ['TAXON_MATCH_HIGHERRANK']}, 'd7dddbf4-2cf0-4f39-9b2a-bb099caae36c': {'usage': {'key': '2339042', 'name': 'Rineloricaria Bleeker, 1862', 'rank': 'GENUS', 'code': 'ZOOLOGICAL', 'authorship': 'Bleeker, 1862', 'formattedName': '<i>Rineloricaria</i> Bleeker, 1862'}, 'acceptedUsage': {'key': '2339042', 'name': 'Rineloricaria Bleeker, 1862', 'rank': 'GENUS', 'code': 'ZOOLOGICAL', 'authorship': 'Bleeker, 1862', 'formattedName': '<i>Rineloricaria</i> Bleeker, 1862'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '708', 'name': 'Siluriformes', 'rank': 'ORDER'}, {'key': '5158', 'name': 'Loricariidae', 'rank': 'FAMILY'}, {'key': '2339042', 'name': 'Rineloricaria', 'rank': 'GENUS'}], 'issues': ['TAXON_MATCH_HIGHERRANK']}}",2339042,1,44,,708,5158,2339042,,"Rineloricaria Bleeker, 1862","Bleeker, 1862","Rineloricaria Bleeker, 1862",Animalia,Chordata,Siluriformes,Loricariidae,Rineloricaria,,,,GENUS,ACCEPTED,-27.865,-48.946667,SOUTH_AMERICA,Santa Catarina,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.24_1', 'name': 'Santa Catarina'}, 'level2': {'gid': 'BRA.24.240_2', 'name': 'São Bonifácio'}}",2025,1,9,2025-01-09,9,9,"['COORDINATE_ROUNDED', 'TAXON_MATCH_HIGHERRANK', 'INSTITUTION_MATCH_NONE']",2024-09-03T11:26:02.000+00:00,2025-09-20T16:03:57.687+00:00,https://specieslink.net/guid/290/55186,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'https://specieslink.net/guid/290/55186'}],[],[],[],False,Roberto Esser Reis,[],WGS84,,BR,[],[],LATIN_AMERICA,Brazil,LATIN_AMERICA,Coleção de Peixes,https://specieslink.net/guid/290/55186,Rio Capivari na SC 435,São Bonifácio,MLH2024010905,MCP-PEIXES,https://specieslink.net/guid/290/55186,55186,PUC-RS,Pontifícia Universidade Católica do Rio Grande do Sul,"ICMBio 74366&nf;Rio, leito normal, correnteza: rapida. sol, vegetação marginal, moderada, rochas, pedras, água transparente",https://specieslink.net/col/290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945390975,5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0,e6c2fab8-8716-48b8-ae62-dacbc73b35b5,BR,EML,PRESERVED_SPECIMEN,23,PRESENT,"{'7ddf754f-d193-4cc9-b351-99906754a03b': {'usage': {'key': '4DKGT', 'name': 'Pareiorhaphis cameroni (Steindachner, 1907)', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': '(Steindachner, 1907)', 'genericName': 'Pareiorhaphis', 'specificEpithet': 'cameroni', 'formattedName': '<i>Pareiorhaphis</i> <i>cameroni</i> (Steindachner, 1907)'}, 'acceptedUsage': {'key': '4DKGT', 'name': 'Pareiorhaphis cameroni (Steindachner, 1907)', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': '(Steindachner, 1907)', 'genericName': 'Pareiorhaphis', 'specificEpithet': 'cameroni', 'formattedName': '<i>Pareiorhaphis</i> <i>cameroni</i> (Steindachner, 1907)'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': 'BXVWY', 'name': 'Actinopterygii', 'rank': 'CLASS'}, {'key': '6236K', 'name': 'Siluriformes', 'rank': 'ORDER'}, {'key': 'CB2NH', 'name': 'Loricariidae', 'rank': 'FAMILY'}, {'key': '6HLT', 'name': 'Pareiorhaphis', 'rank': 'GENUS'}, {'key': '4DKGT', 'name': 'Pareiorhaphis cameroni', 'rank': 'SPECIES'}], 'iucnRedListCategoryCode': 'NT', 'issues': []}, 'd7dddbf4-2cf0-4f39-9b2a-bb099caae36c': {'usage': {'key': '2340191', 'name': 'Pareiorhaphis cameroni (Steindachner, 1907)', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': '(Steindachner, 1907)', 'genericName': 'Pareiorhaphis', 'specificEpithet': 'cameroni', 'formattedName': '<i>Pareiorhaphis</i> <i>cameroni</i> (Steindachner, 1907)'}, 'acceptedUsage': {'key': '2340191', 'name': 'Pareiorhaphis cameroni (Steindachner, 1907)', 'rank': 'SPECIES', 'code': 'ZOOLOGICAL', 'authorship': '(Steindachner, 1907)', 'genericName': 'Pareiorhaphis', 'specificEpithet': 'cameroni', 'formattedName': '<i>Pareiorhaphis</i> <i>cameroni</i> (Steindachner, 1907)'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '708', 'name': 'Siluriformes', 'rank': 'ORDER'}, {'key': '5158', 'name': 'Loricariidae', 'rank': 'FAMILY'}, {'key': '2340188', 'name': 'Pareiorhaphis', 'rank': 'GENUS'}, {'key': '2340191', 'name': 'Pareiorhaphis cameroni', 'rank': 'SPECIES'}], 'iucnRedListCategoryCode': 'NT', 'issues': []}}",2340191,1,44,,708,5158,2340188,2340191,"Pareiorhaphis cameroni (Steindachner, 1907)","(Steindachner, 1907)","Pareiorhaphis cameroni (Steindachner, 1907)",Animalia,Chordata,Siluriformes,Loricariidae,Pareiorhaphis,Pareiorhaphis cameroni,Pareiorhaphis,cameroni,SPECIES,ACCEPTED,-27.865,-48.946667,SOUTH_AMERICA,Santa Catarina,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.24_1', 'name': 'Santa Catarina'}, 'level2': {'gid': 'BRA.24.240_2', 'name': 'São Bonifácio'}}",2025,1,9,2025-01-09,9,9,"['COORDINATE_ROUNDED', 'INSTITUTION_MATCH_NONE']",2024-09-03T11:24:57.000+00:00,2025-09-20T16:03:57.687+00:00,https://specieslink.net/guid/290/55187,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'https://specieslink.net/guid/290/55187'}],[],[],[],False,Roberto Esser Reis,[],WGS84,,BR,[],[],LATIN_AMERICA,Brazil,LATIN_AMERICA,Coleção de Peixes,https://specieslink.net/guid/290/55187,Rio Capivari na SC 435,São Bonifácio,MLH2024010905,MCP-PEIXES,https://specieslink.net/guid/290/55187,55187,PUC-RS,Pontifícia Universidade Católica do Rio Grande do Sul,"ICMBio 74366&nf;Rio, leito normal, correnteza: rapida. sol, vegetação marginal, moderada, rochas, pedras, água transparente",https://specieslink.net/col/290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945390981,5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0,e6c2fab8-8716-48b8-ae62-dacbc73b35b5,BR,EML,PRESERVED_SPECIMEN,1,PRESENT,"{'7ddf754f-d193-4cc9-b351-99906754a03b': {'usage': {'key': 'CBPVY', 'name': 'Phalloceros Eigenmann, 1907', 'rank': 'GENUS', 'authorship': 'Eigenmann, 1907', 'formattedName': '<i>Phalloceros</i> Eigenmann, 1907'}, 'acceptedUsage': {'key': 'CBPVY', 'name': 'Phalloceros Eigenmann, 1907', 'rank': 'GENUS', 'authorship': 'Eigenmann, 1907', 'formattedName': '<i>Phalloceros</i> Eigenmann, 1907'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': 'BXVWY', 'name': 'Actinopterygii', 'rank': 'CLASS'}, {'key': '335', 'name': 'Cyprinodontiformes', 'rank': 'ORDER'}, {'key': 'CBR4K', 'name': 'Poeciliidae', 'rank': 'FAMILY'}, {'key': 'CBPVY', 'name': 'Phalloceros', 'rank': 'GENUS'}], 'issues': ['TAXON_MATCH_HIGHERRANK']}, 'd7dddbf4-2cf0-4f39-9b2a-bb099caae36c': {'usage': {'key': '2350096', 'name': 'Phalloceros Eigenmann, 1907', 'rank': 'GENUS', 'code': 'ZOOLOGICAL', 'authorship': 'Eigenmann, 1907', 'formattedName': '<i>Phalloceros</i> Eigenmann, 1907'}, 'acceptedUsage': {'key': '2350096', 'name': 'Phalloceros Eigenmann, 1907', 'rank': 'GENUS', 'code': 'ZOOLOGICAL', 'authorship': 'Eigenmann, 1907', 'formattedName': '<i>Phalloceros</i> Eigenmann, 1907'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '547', 'name': 'Cyprinodontiformes', 'rank': 'ORDER'}, {'key': '7659', 'name': 'Poeciliidae', 'rank': 'FAMILY'}, {'key': '2350096', 'name': 'Phalloceros', 'rank': 'GENUS'}], 'issues': ['TAXON_MATCH_HIGHERRANK']}}",2350096,1,44,,547,7659,2350096,,"Phalloceros Eigenmann, 1907","Eigenmann, 1907","Phalloceros Eigenmann, 1907",Animalia,Chordata,Cyprinodontiformes,Poeciliidae,Phalloceros,,,,GENUS,ACCEPTED,-27.865,-48.946667,SOUTH_AMERICA,Santa Catarina,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.24_1', 'name': 'Santa Catarina'}, 'level2': {'gid': 'BRA.24.240_2', 'name': 'São Bonifácio'}}",2025,1,9,2025-01-09,9,9,"['COORDINATE_ROUNDED', 'TAXON_MATCH_HIGHERRANK', 'INSTITUTION_MATCH_NONE']",2024-09-03T11:17:33.000+00:00,2025-09-20T16:03:57.712+00:00,https://specieslink.net/guid/290/55185,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'https://specieslink.net/guid/290/55185'}],[],[],[],False,Roberto Esser Reis,[],WGS84,,BR,[],[],LATIN_AMERICA,Brazil,LATIN_AMERICA,Coleção de Peixes,https://specieslink.net/guid/290/55185,Rio Capivari na SC 435,São Bonifácio,MLH2024010905,MCP-PEIXES,https://specieslink.net/guid/290/55185,55185,PUC-RS,Pontifícia Universidade Católica do Rio Grande do Sul,"ICMBio 74366&nf;Rio, leito normal, correnteza: rapida. sol, vegetação marginal, moderada, rochas, pedras, água transparente",https://specieslink.net/col/290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945390982,5c3f06f2-561d-41c9-8fe2-1a4b5f3ef9e0,e6c2fab8-8716-48b8-ae62-dacbc73b35b5,BR,EML,PRESERVED_SPECIMEN,47,PRESENT,"{'7ddf754f-d193-4cc9-b351-99906754a03b': {'usage': {'key': '6HLT', 'name': 'Pareiorhaphis Miranda Ribeiro, 1918', 'rank': 'GENUS', 'authorship': 'Miranda Ribeiro, 1918', 'formattedName': '<i>Pareiorhaphis</i> Miranda Ribeiro, 1918'}, 'acceptedUsage': {'key': '6HLT', 'name': 'Pareiorhaphis Miranda Ribeiro, 1918', 'rank': 'GENUS', 'authorship': 'Miranda Ribeiro, 1918', 'formattedName': '<i>Pareiorhaphis</i> Miranda Ribeiro, 1918'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': 'BXVWY', 'name': 'Actinopterygii', 'rank': 'CLASS'}, {'key': '6236K', 'name': 'Siluriformes', 'rank': 'ORDER'}, {'key': 'CB2NH', 'name': 'Loricariidae', 'rank': 'FAMILY'}, {'key': '6HLT', 'name': 'Pareiorhaphis', 'rank': 'GENUS'}], 'issues': ['TAXON_MATCH_HIGHERRANK']}, 'd7dddbf4-2cf0-4f39-9b2a-bb099caae36c': {'usage': {'key': '2340188', 'name': 'Pareiorhaphis Miranda Ribeiro, 1918', 'rank': 'GENUS', 'code': 'ZOOLOGICAL', 'authorship': 'Miranda Ribeiro, 1918', 'formattedName': '<i>Pareiorhaphis</i> Miranda Ribeiro, 1918'}, 'acceptedUsage': {'key': '2340188', 'name': 'Pareiorhaphis Miranda Ribeiro, 1918', 'rank': 'GENUS', 'code': 'ZOOLOGICAL', 'authorship': 'Miranda Ribeiro, 1918', 'formattedName': '<i>Pareiorhaphis</i> Miranda Ribeiro, 1918'}, 'taxonomicStatus': 'ACCEPTED', 'classification': [{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '708', 'name': 'Siluriformes', 'rank': 'ORDER'}, {'key': '5158', 'name': 'Loricariidae', 'rank': 'FAMILY'}, {'key': '2340188', 'name': 'Pareiorhaphis', 'rank': 'GENUS'}], 'issues': ['TAXON_MATCH_HIGHERRANK']}}",2340188,1,44,,708,5158,2340188,,"Pareiorhaphis Miranda Ribeiro, 1918","Miranda Ribeiro, 1918","Pareiorhaphis Miranda Ribeiro, 1918",Animalia,Chordata,Siluriformes,Loricariidae,Pareiorhaphis,,,,GENUS,ACCEPTED,-27.865,-48.946667,SOUTH_AMERICA,Santa Catarina,"{'level0': {'gid': 'BRA', 'name': 'Brazil'}, 'level1': {'gid': 'BRA.24_1', 'name': 'Santa Catarina'}, 'level2': {'gid': 'BRA.24.240_2', 'name': 'São Bonifácio'}}",2025,1,9,2025-01-09,9,9,"['COORDINATE_ROUNDED', 'TAXON_MATCH_HIGHERRANK', 'INSTITUTION_MATCH_NONE']",2024-09-03T11:25:08.000+00:00,2025-09-20T16:03:57.712+00:00,https://specieslink.net/guid/290/55179,http://creativecommons.org/licenses/by/4.0/legalcode,False,[{'identifier': 'https://specieslink.net/guid/290/55179'}],[],[],[],False,Roberto Esser Reis,[],WGS84,,BR,[],[],LATIN_AMERICA,Brazil,LATIN_AMERICA,Coleção de Peixes,https://specieslink.net/guid/290/55179,Rio Capivari na SC 435,São Bonifácio,MLH2024010905,MCP-PEIXES,https://specieslink.net/guid/290/55179,55179,PUC-RS,Pontifícia Universidade Católica do Rio Grande do Sul,"Lote: caixa LXXII J1 (214).,J2 (215) e J3 (216)ICMBio 74366&nf;Rio, leito normal, correnteza: rapida. sol, vegetação marginal, moderada, rochas, pedras, água transparente",https://specieslink.net/col/290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
